plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
2482,1113,37,pay_in_4,4,140.73,140.73,0,2026-02-03,defaulted
2483,1113,46,pay_in_3,3,182.03,182.03,0,2025-02-27,paid_off
2484,1113,50,pay_in_4,4,265.77,265.77,0,2025-04-28,defaulted
2485,1113,51,pay_monthly_6,6,368.48,399.06,1683,2025-12-18,defaulted
2486,1114,56,pay_in_4,4,109.31,109.31,0,2026-05-10,active
2487,1114,18,pay_in_3,3,513.11,513.11,0,2025-04-27,paid_off
2488,1114,19,pay_in_4,4,707.91,707.91,0,2026-01-23,active
2489,1114,16,pay_in_4,4,301.61,301.61,0,2025-05-24,active
2490,1116,9,pay_in_4,4,383.75,383.75,0,2026-06-12,active
2491,1116,37,pay_monthly_6,6,185.07,206.88,2390,2026-04-26,active
2492,1116,55,pay_in_3,3,63.13,63.13,0,2025-12-24,paid_off
2493,1117,18,pay_in_4,4,680.12,680.12,0,2026-06-10,active
2494,1118,53,pay_in_3,3,169.16,169.16,0,2026-04-26,active
2495,1119,56,pay_monthly_6,6,99.65,107.35,1566,2025-11-08,paid_off
2496,1119,60,pay_in_3,3,120.22,120.22,0,2026-02-04,paid_off
2497,1119,56,pay_in_4,4,26.02,26.02,0,2025-07-14,paid_off
2498,1119,5,pay_in_3,3,415.23,415.23,0,2026-02-20,paid_off
2499,1120,17,pay_in_4,4,569.04,569.04,0,2025-12-11,paid_off
2500,1120,14,pay_monthly_12,12,677.10,851.94,2618,2026-02-05,active
2501,1121,59,pay_in_4,4,45.21,45.21,0,2026-06-05,active
2502,1122,20,pay_in_4,4,448.03,448.03,0,2026-05-01,active
2503,1122,51,pay_in_4,4,524.33,524.33,0,2026-06-22,active
2504,1124,32,pay_in_4,4,438.44,438.44,0,2026-02-27,paid_off
2505,1124,23,pay_monthly_12,12,1431.24,1876.05,3151,2025-07-08,active
2506,1124,54,pay_monthly_6,6,283.78,312.48,2051,2025-09-23,active
2507,1125,56,pay_in_4,4,146.59,146.59,0,2025-11-26,paid_off
2508,1125,23,pay_monthly_6,6,1953.14,2101.47,1540,2026-03-28,active
2509,1129,23,pay_in_3,3,513.13,513.13,0,2026-06-02,active
2510,1129,44,pay_in_4,4,86.02,86.02,0,2026-04-15,delinquent
2511,1130,26,pay_in_4,4,652.04,652.04,0,2026-06-24,active
2512,1130,7,pay_in_4,4,172.89,172.89,0,2025-10-05,paid_off
2513,1130,23,pay_in_4,4,761.53,761.53,0,2025-11-23,active
2514,1130,58,pay_in_4,4,234.64,234.64,0,2026-04-19,paid_off
2515,1130,46,pay_in_4,4,152.26,152.26,0,2025-08-27,active
2516,1131,8,pay_monthly_6,6,466.34,503.57,1619,2026-05-04,active
2517,1131,42,pay_in_4,4,139.98,139.98,0,2026-06-04,active
2518,1132,1,pay_monthly_6,6,650.02,721.99,2245,2025-10-25,paid_off
2519,1132,20,pay_in_4,4,1367.00,1367.00,0,2026-06-15,active
2520,1132,27,pay_in_3,3,1193.59,1193.59,0,2026-05-14,active
2521,1132,53,pay_in_4,4,225.91,225.91,0,2026-01-13,paid_off
2522,1133,6,pay_in_4,4,239.84,239.84,0,2025-12-12,paid_off
2523,1133,7,pay_in_4,4,621.50,621.50,0,2026-04-01,active
2524,1133,36,pay_monthly_12,12,96.67,120.54,2504,2026-05-20,active
2525,1134,24,pay_in_4,4,756.74,756.74,0,2026-05-03,active
2526,1134,42,pay_in_3,3,116.60,116.60,0,2026-05-15,active
2527,1136,40,pay_in_4,4,104.95,104.95,0,2026-05-09,active
2528,1136,47,pay_in_4,4,325.34,325.34,0,2026-05-22,active
2529,1137,12,pay_monthly_6,6,1555.76,1679.51,1613,2026-05-05,active
2530,1137,59,pay_in_3,3,72.71,72.71,0,2026-02-09,paid_off
2531,1138,32,pay_in_4,4,551.77,551.77,0,2026-01-01,paid_off
2532,1139,35,pay_in_4,4,122.94,122.94,0,2025-09-27,active
2533,1139,12,pay_in_4,4,777.16,777.16,0,2025-07-21,active
2534,1139,32,pay_in_4,4,388.53,388.53,0,2025-10-15,defaulted
2535,1139,4,pay_monthly_12,12,1329.18,1646.96,2424,2026-04-10,active
2536,1139,55,pay_monthly_12,12,74.47,89.37,2028,2026-03-08,active
2537,1140,2,pay_in_3,3,80.71,80.71,0,2026-04-15,active
2538,1142,16,pay_monthly_6,6,797.41,890.06,2356,2026-02-17,active
2539,1142,31,pay_in_3,3,376.20,376.20,0,2026-04-01,paid_off
2540,1143,31,pay_in_3,3,570.22,570.22,0,2026-01-21,paid_off
2541,1143,22,pay_in_3,3,822.03,822.03,0,2025-10-12,paid_off
2542,1144,45,pay_in_3,3,99.40,99.40,0,2025-03-14,active
2543,1144,53,pay_monthly_12,12,210.47,259.88,2380,2025-08-28,active
2544,1144,33,pay_in_4,4,696.37,696.37,0,2026-05-21,active
2545,1145,49,pay_in_4,4,351.15,351.15,0,2025-11-24,active
2546,1145,31,pay_monthly_12,12,406.70,509.07,2552,2026-01-24,active
2547,1145,52,pay_monthly_6,6,427.47,473.97,2206,2025-11-13,defaulted
2548,1145,50,pay_in_3,3,193.93,193.93,0,2026-01-10,active
2549,1146,33,pay_in_4,4,246.81,246.81,0,2026-05-21,defaulted
2550,1146,17,pay_in_4,4,447.14,447.14,0,2026-04-05,active
2551,1146,22,pay_in_4,4,1992.06,1992.06,0,2026-02-22,active
2552,1147,39,pay_in_4,4,71.36,71.36,0,2026-04-18,active
2553,1147,41,pay_monthly_6,6,94.10,103.05,1928,2026-06-03,active
2554,1147,34,pay_in_4,4,445.17,445.17,0,2026-03-25,active
2555,1148,53,pay_monthly_6,6,341.10,369.83,1708,2025-09-06,active
2556,1148,61,pay_in_3,3,89.87,89.87,0,2026-04-26,active
2557,1148,61,pay_in_3,3,161.74,161.74,0,2026-01-23,paid_off
2558,1148,16,pay_in_3,3,727.01,727.01,0,2025-12-10,active
2559,1149,1,pay_in_4,4,420.17,420.17,0,2026-04-28,active
2560,1150,34,pay_in_4,4,379.43,379.43,0,2026-06-15,active
2561,1150,22,pay_monthly_6,6,329.33,363.11,2080,2026-06-10,active
2562,1151,52,pay_in_4,4,373.54,373.54,0,2026-01-07,active
2563,1153,28,pay_in_3,3,1081.20,1081.20,0,2026-04-22,active
2564,1154,5,pay_in_4,4,978.95,978.95,0,2025-03-28,paid_off
2565,1154,48,pay_in_4,4,417.01,417.01,0,2025-03-19,active
2566,1154,24,pay_monthly_6,6,1180.79,1326.25,2498,2026-06-14,active
2567,1154,4,pay_in_4,4,639.79,639.79,0,2026-06-11,active
2568,1155,26,pay_in_3,3,639.18,639.18,0,2026-04-25,defaulted
2569,1155,51,pay_monthly_6,6,317.83,350.27,2070,2026-03-11,active
2570,1155,3,pay_in_4,4,263.65,263.65,0,2026-04-03,active
2571,1155,19,pay_in_4,4,511.58,511.58,0,2026-02-05,paid_off
2572,1157,38,pay_in_4,4,155.34,155.34,0,2026-05-10,active
2573,1158,7,pay_monthly_6,6,268.72,288.73,1510,2025-05-17,paid_off
2574,1158,48,pay_monthly_6,6,181.39,198.51,1914,2025-12-14,paid_off
2575,1158,23,pay_in_4,4,966.23,966.23,0,2026-06-21,active
2576,1159,40,pay_monthly_6,6,157.67,172.86,1954,2025-10-17,active
2577,1159,48,pay_in_3,3,215.48,215.48,0,2026-02-07,delinquent
2578,1159,6,pay_in_4,4,208.43,208.43,0,2025-06-03,active
2579,1159,2,pay_in_4,4,270.46,270.46,0,2025-08-06,active
2580,1159,36,pay_in_3,3,138.71,138.71,0,2025-10-28,paid_off
2581,1159,7,pay_monthly_6,6,525.97,577.22,1976,2026-06-25,active
2582,1160,57,pay_in_4,4,397.06,397.06,0,2026-05-08,active
2583,1161,36,pay_monthly_12,12,82.09,99.26,2121,2026-05-22,defaulted
2584,1161,36,pay_in_4,4,80.64,80.64,0,2026-05-16,defaulted
2585,1161,36,pay_in_4,4,206.86,206.86,0,2026-05-04,defaulted
2586,1161,36,pay_monthly_6,6,120.55,131.66,1868,2026-05-16,defaulted
2587,1161,36,pay_in_3,3,289.31,289.31,0,2026-05-21,defaulted
2588,1161,36,pay_monthly_6,6,82.05,91.23,2269,2026-06-02,active
2589,1162,48,pay_in_4,4,100.25,100.25,0,2025-10-05,paid_off
2590,1162,59,pay_monthly_6,6,147.23,165.64,2536,2025-10-09,active
2591,1162,56,pay_in_4,4,78.84,78.84,0,2026-05-28,active
2592,1163,30,pay_in_4,4,394.86,394.86,0,2026-03-18,paid_off
2593,1163,22,pay_in_4,4,885.25,885.25,0,2026-03-04,paid_off
2594,1163,37,pay_monthly_6,6,100.64,108.28,1539,2026-06-09,active
2595,1163,38,pay_monthly_12,12,167.60,222.32,3310,2025-12-08,active
2596,1163,31,pay_in_3,3,556.89,556.89,0,2026-03-03,defaulted
2597,1164,4,pay_in_4,4,648.74,648.74,0,2026-05-16,active
2598,1164,8,pay_monthly_6,6,148.52,164.06,2122,2026-04-04,active
2599,1166,47,pay_monthly_12,12,178.96,221.27,2397,2025-08-02,delinquent
2600,1166,20,pay_in_4,4,590.59,590.59,0,2025-09-07,active
2601,1168,23,pay_in_3,3,935.91,935.91,0,2025-08-28,active
2602,1168,22,pay_in_4,4,906.36,906.36,0,2026-02-21,active
2603,1169,36,pay_monthly_6,6,160.32,180.56,2560,2026-05-27,defaulted
2604,1169,36,pay_monthly_6,6,203.01,227.88,2484,2026-06-25,active
2605,1169,36,pay_in_4,4,332.98,332.98,0,2026-06-16,active
2606,1170,50,pay_in_4,4,98.40,98.40,0,2025-12-14,delinquent
2607,1170,33,pay_in_4,4,291.30,291.30,0,2026-02-16,paid_off
2608,1170,35,pay_monthly_6,6,113.01,125.08,2165,2025-09-24,paid_off
2609,1171,61,pay_in_4,4,196.64,196.64,0,2026-04-25,delinquent
2610,1171,8,pay_in_3,3,474.62,474.62,0,2026-03-04,paid_off
2611,1171,17,pay_in_4,4,485.00,485.00,0,2026-03-26,paid_off
2612,1171,20,pay_monthly_6,6,385.72,426.41,2139,2026-04-21,active
2613,1172,5,pay_in_3,3,449.49,449.49,0,2025-12-22,active
2614,1172,58,pay_in_4,4,71.67,71.67,0,2026-04-28,active
2615,1173,38,pay_in_4,4,88.40,88.40,0,2026-03-22,paid_off
2616,1173,23,pay_in_3,3,1400.00,1400.00,0,2025-09-14,active
2617,1175,32,pay_in_4,4,483.50,483.50,0,2025-10-14,paid_off
2618,1175,60,pay_monthly_6,6,91.55,102.29,2379,2026-02-09,active
2619,1175,12,pay_in_4,4,729.23,729.23,0,2026-03-19,paid_off
2620,1178,61,pay_in_4,4,114.56,114.56,0,2026-06-15,active
2621,1178,49,pay_in_4,4,456.56,456.56,0,2026-04-12,paid_off
2622,1179,50,pay_in_4,4,543.20,543.20,0,2026-06-12,active
2623,1179,22,pay_in_4,4,819.63,819.63,0,2026-01-22,active
2624,1179,38,pay_monthly_6,6,132.37,144.69,1888,2026-06-03,active
2625,1180,57,pay_monthly_6,6,167.56,186.78,2326,2025-11-04,paid_off
2626,1180,42,pay_in_3,3,213.57,213.57,0,2026-01-18,paid_off
2627,1180,47,pay_in_4,4,382.21,382.21,0,2026-05-22,delinquent
2628,1180,58,pay_in_4,4,81.70,81.70,0,2025-09-13,paid_off
2629,1180,40,pay_in_4,4,119.59,119.59,0,2025-12-25,paid_off
2630,1180,49,pay_in_4,4,135.32,135.32,0,2025-08-12,paid_off
2631,1181,61,pay_monthly_6,6,196.65,219.33,2339,2025-10-01,paid_off
2632,1181,6,pay_in_4,4,160.94,160.94,0,2025-05-12,paid_off
2633,1181,9,pay_in_4,4,238.93,238.93,0,2025-06-15,paid_off
2634,1181,40,pay_in_4,4,165.70,165.70,0,2025-11-03,paid_off
2635,1181,31,pay_monthly_12,12,1176.08,1478.72,2609,2026-04-02,active
2636,1181,41,pay_monthly_6,6,337.75,370.46,1964,2026-04-18,active
2637,1181,29,pay_in_4,4,169.53,169.53,0,2025-06-21,paid_off
2638,1183,57,pay_monthly_6,6,81.06,90.42,2342,2026-03-15,active
2639,1183,28,pay_in_4,4,447.14,447.14,0,2025-11-26,paid_off
2640,1184,43,pay_in_3,3,191.01,191.01,0,2026-03-01,paid_off
2641,1185,34,pay_in_4,4,593.52,593.52,0,2026-05-08,active
2642,1186,50,pay_in_3,3,219.95,219.95,0,2026-01-24,paid_off
2643,1186,36,pay_in_3,3,59.06,59.06,0,2025-12-08,active
2644,1187,26,pay_in_4,4,1084.33,1084.33,0,2026-04-22,active
2645,1187,8,pay_in_4,4,282.49,282.49,0,2026-04-22,defaulted
2646,1188,34,pay_in_4,4,640.38,640.38,0,2026-02-12,active
2647,1189,34,pay_in_4,4,554.78,554.78,0,2026-04-15,defaulted
2648,1190,25,pay_monthly_6,6,1378.51,1507.20,1893,2025-12-17,paid_off
2649,1190,48,pay_in_3,3,497.77,497.77,0,2026-05-07,active
2650,1190,50,pay_monthly_12,12,214.61,284.16,3286,2026-05-07,active
2651,1190,16,pay_monthly_6,6,1053.71,1131.76,1502,2026-03-22,active
2652,1191,58,pay_in_4,4,40.94,40.94,0,2026-03-22,active
2653,1191,21,pay_in_4,4,403.87,403.87,0,2025-10-26,active
2654,1191,30,pay_in_4,4,460.51,460.51,0,2025-07-16,active
2655,1191,51,pay_in_4,4,198.42,198.42,0,2025-11-25,paid_off
2656,1191,2,pay_monthly_12,12,168.94,207.88,2337,2025-08-08,delinquent
2657,1191,41,pay_in_3,3,155.60,155.60,0,2026-02-09,paid_off
2658,1192,53,pay_in_4,4,390.89,390.89,0,2025-07-10,active
2659,1192,23,pay_in_4,4,818.83,818.83,0,2026-02-06,paid_off
2660,1192,38,pay_in_4,4,140.44,140.44,0,2025-11-26,paid_off
2661,1192,35,pay_monthly_12,12,200.02,253.09,2690,2026-02-19,active
2662,1192,17,pay_monthly_6,6,405.77,443.07,1864,2025-12-02,active
2663,1192,53,pay_in_4,4,328.28,328.28,0,2025-03-05,paid_off
2664,1193,1,pay_in_4,4,337.83,337.83,0,2026-04-28,active
2665,1193,42,pay_monthly_6,6,328.89,365.69,2269,2026-04-27,active
2666,1193,1,pay_in_4,4,356.44,356.44,0,2026-05-01,active
2667,1194,29,pay_in_4,4,504.73,504.73,0,2026-05-13,active
2668,1194,53,pay_in_4,4,214.95,214.95,0,2026-04-24,active
2669,1194,15,pay_in_4,4,541.99,541.99,0,2026-04-27,active
2670,1195,47,pay_in_3,3,517.18,517.18,0,2026-05-13,active
2671,1195,40,pay_in_4,4,66.84,66.84,0,2025-05-07,paid_off
2672,1195,32,pay_monthly_12,12,382.31,474.73,2451,2026-02-25,active
2673,1195,24,pay_in_3,3,705.43,705.43,0,2025-06-05,active
2674,1197,28,pay_in_4,4,491.34,491.34,0,2026-02-14,paid_off
2675,1197,20,pay_monthly_12,12,891.64,1070.16,2030,2026-02-14,active
2676,1197,41,pay_in_4,4,338.37,338.37,0,2026-04-28,active
2677,1198,1,pay_in_4,4,146.38,146.38,0,2026-02-02,active
2678,1198,59,pay_monthly_6,6,36.93,41.64,2584,2026-03-02,active
2679,1200,51,pay_in_4,4,202.08,202.08,0,2026-06-02,active
2680,1200,36,pay_in_3,3,60.60,60.60,0,2026-06-06,active
2681,1200,29,pay_in_4,4,508.59,508.59,0,2025-12-04,active
2682,1200,3,pay_monthly_6,6,457.59,491.71,1512,2026-05-08,active
2683,1202,9,pay_in_4,4,214.40,214.40,0,2025-07-23,active
2684,1202,49,pay_monthly_12,12,209.27,268.80,2884,2025-08-27,active
2685,1202,40,pay_monthly_12,12,103.06,124.74,2133,2025-10-19,active
2686,1202,47,pay_in_4,4,95.87,95.87,0,2025-10-11,paid_off
2687,1202,52,pay_monthly_12,12,304.30,379.39,2502,2026-04-28,active
2688,1203,31,pay_in_4,4,555.49,555.49,0,2026-02-23,paid_off
2689,1203,29,pay_in_4,4,374.84,374.84,0,2025-12-17,active
2690,1204,22,pay_in_4,4,568.39,568.39,0,2025-11-03,paid_off
2691,1204,39,pay_in_4,4,344.89,344.89,0,2026-06-23,active
2692,1204,22,pay_in_3,3,1161.64,1161.64,0,2026-03-24,paid_off
2693,1204,47,pay_in_4,4,298.79,298.79,0,2025-11-28,paid_off
2694,1205,38,pay_in_4,4,105.59,105.59,0,2025-07-17,active
2695,1205,6,pay_in_3,3,104.14,104.14,0,2025-04-01,paid_off
2696,1205,25,pay_in_4,4,444.83,444.83,0,2025-11-12,delinquent
2697,1205,16,pay_monthly_6,6,480.27,529.72,2088,2025-12-08,defaulted
2698,1206,28,pay_monthly_6,6,448.12,484.21,1633,2026-04-13,active
2699,1206,26,pay_monthly_6,6,377.56,411.54,1825,2026-06-17,active
2700,1207,57,pay_in_3,3,128.41,128.41,0,2025-05-20,defaulted
2701,1207,54,pay_in_4,4,202.02,202.02,0,2025-03-03,active
2702,1207,3,pay_monthly_12,12,143.73,177.10,2354,2026-01-03,active
2703,1207,40,pay_in_4,4,99.56,99.56,0,2026-05-20,active
2704,1208,10,pay_monthly_6,6,61.23,68.96,2560,2026-02-17,active
2705,1208,52,pay_in_4,4,433.35,433.35,0,2026-05-26,active
2706,1208,28,pay_monthly_6,6,359.66,388.57,1630,2025-07-26,paid_off
2707,1208,13,pay_in_4,4,574.28,574.28,0,2026-05-12,active
2708,1210,61,pay_in_4,4,127.26,127.26,0,2026-06-05,active
2709,1211,56,pay_in_4,4,105.07,105.07,0,2026-03-06,defaulted
2710,1211,9,pay_monthly_6,6,293.44,321.30,1925,2026-03-27,active
2711,1211,31,pay_in_4,4,302.78,302.78,0,2026-01-15,paid_off
2712,1211,45,pay_in_4,4,537.85,537.85,0,2025-05-07,paid_off
2713,1212,30,pay_in_4,4,540.48,540.48,0,2025-04-29,paid_off
2714,1212,39,pay_in_3,3,113.66,113.66,0,2026-03-22,paid_off
2715,1213,54,pay_monthly_12,12,302.52,393.76,3058,2026-01-04,active
2716,1213,60,pay_in_4,4,76.72,76.72,0,2026-06-05,active
2717,1214,29,pay_monthly_12,12,788.91,1042.65,3261,2026-03-14,active
2718,1214,44,pay_monthly_6,6,166.90,182.08,1844,2025-08-18,active
2719,1215,38,pay_monthly_6,6,53.71,60.23,2463,2025-10-06,paid_off
2720,1215,5,pay_in_4,4,659.30,659.30,0,2026-06-13,active
2721,1215,41,pay_in_3,3,94.27,94.27,0,2026-05-07,active
2722,1215,17,pay_in_3,3,625.63,625.63,0,2025-04-07,paid_off
2723,1215,21,pay_in_3,3,1060.69,1060.69,0,2025-09-08,active
2724,1217,13,pay_in_4,4,900.00,900.00,0,2025-11-02,paid_off
2725,1217,15,pay_monthly_6,6,396.23,427.06,1578,2025-11-03,active
2726,1218,33,pay_in_3,3,391.70,391.70,0,2025-12-09,active
2727,1218,23,pay_in_4,4,659.04,659.04,0,2025-03-15,paid_off
2728,1218,42,pay_monthly_6,6,132.19,145.99,2117,2025-11-18,active
2729,1219,47,pay_monthly_6,6,245.35,265.35,1653,2025-12-15,paid_off
2730,1219,31,pay_in_4,4,569.95,569.95,0,2025-11-18,paid_off
2731,1220,37,pay_in_4,4,114.52,114.52,0,2026-06-13,active
2732,1220,14,pay_monthly_6,6,538.45,591.32,1991,2026-04-20,defaulted
2733,1220,10,pay_monthly_12,12,346.72,421.58,2189,2026-05-03,active
2734,1220,23,pay_in_3,3,1034.89,1034.89,0,2026-01-23,defaulted
2735,1220,40,pay_monthly_6,6,381.10,429.81,2592,2026-01-16,defaulted
2736,1221,16,pay_monthly_12,12,291.68,388.20,3355,2026-06-17,active
2737,1222,42,pay_monthly_6,6,130.01,143.96,2176,2025-06-14,active
2738,1222,53,pay_monthly_6,6,146.01,161.09,2094,2026-06-19,active
2739,1222,56,pay_in_4,4,130.33,130.33,0,2025-08-24,paid_off
2740,1222,52,pay_in_4,4,210.75,210.75,0,2025-06-25,defaulted
2741,1223,7,pay_monthly_6,6,268.51,298.97,2300,2026-04-04,active
2742,1224,2,pay_in_4,4,204.88,204.88,0,2026-06-16,active
2743,1224,2,pay_in_3,3,244.77,244.77,0,2025-07-20,active
2744,1224,46,pay_in_4,4,413.57,413.57,0,2025-04-19,active
2745,1224,19,pay_in_3,3,515.21,515.21,0,2026-01-12,defaulted
2746,1226,49,pay_in_4,4,286.44,286.44,0,2026-03-08,paid_off
2747,1227,56,pay_in_4,4,100.99,100.99,0,2025-01-19,defaulted
2748,1227,44,pay_in_4,4,162.34,162.34,0,2026-01-02,active
2749,1227,45,pay_in_4,4,275.70,275.70,0,2025-04-11,paid_off
2750,1229,23,pay_in_4,4,992.12,992.12,0,2026-06-10,active
2751,1230,26,pay_in_4,4,563.50,563.50,0,2026-01-15,paid_off
2752,1232,41,pay_in_4,4,131.54,131.54,0,2026-05-06,active
2753,1232,48,pay_in_3,3,360.78,360.78,0,2026-02-20,paid_off
2754,1232,9,pay_monthly_12,12,620.96,777.93,2563,2026-02-11,delinquent
2755,1233,35,pay_in_4,4,63.84,63.84,0,2025-04-03,active
2756,1233,22,pay_monthly_12,12,1755.85,2183.08,2467,2025-12-10,active
2757,1234,30,pay_in_3,3,388.82,388.82,0,2026-02-19,defaulted
2758,1234,9,pay_in_4,4,761.73,761.73,0,2026-02-28,delinquent
2759,1234,37,pay_in_4,4,70.35,70.35,0,2025-06-08,defaulted
2760,1234,18,pay_monthly_6,6,242.55,272.94,2541,2025-07-14,delinquent
2761,1234,4,pay_in_3,3,373.80,373.80,0,2025-10-10,paid_off
2762,1236,7,pay_in_3,3,288.62,288.62,0,2025-09-16,paid_off
2763,1236,33,pay_in_4,4,370.93,370.93,0,2026-05-26,active
2764,1237,61,pay_in_3,3,111.36,111.36,0,2025-04-18,paid_off
2765,1237,49,pay_monthly_6,6,154.64,172.28,2313,2026-04-06,active
2766,1237,34,pay_in_4,4,585.66,585.66,0,2026-05-13,active
2767,1238,2,pay_monthly_6,6,192.06,212.99,2210,2026-04-23,active
2768,1238,7,pay_monthly_6,6,383.75,414.86,1644,2025-12-22,defaulted
2769,1239,7,pay_in_4,4,547.72,547.72,0,2025-08-08,active
2770,1239,18,pay_in_3,3,550.00,550.00,0,2025-10-06,active
2771,1239,46,pay_in_4,4,288.75,288.75,0,2025-04-15,paid_off
2772,1239,42,pay_monthly_6,6,154.44,170.77,2144,2025-12-08,active
2773,1239,34,pay_monthly_6,6,492.72,545.08,2155,2025-09-02,active
2774,1239,17,pay_monthly_12,12,448.21,597.32,3373,2026-01-20,active
2775,1239,55,pay_monthly_12,12,97.70,122.72,2596,2026-01-01,active
2776,1239,61,pay_in_4,4,180.68,180.68,0,2026-04-26,active
2777,1240,26,pay_monthly_6,6,1260.50,1417.21,2521,2025-01-24,paid_off
2778,1240,2,pay_in_3,3,580.23,580.23,0,2026-03-15,defaulted
2779,1241,13,pay_in_3,3,1058.29,1058.29,0,2025-09-09,active
2780,1241,55,pay_in_4,4,57.90,57.90,0,2026-01-04,paid_off
2781,1241,10,pay_in_4,4,427.78,427.78,0,2026-05-19,active
2782,1241,61,pay_in_4,4,64.60,64.60,0,2025-09-26,active
2783,1243,38,pay_monthly_12,12,251.40,323.28,2899,2025-10-24,active
2784,1244,9,pay_in_4,4,244.79,244.79,0,2025-05-14,active
2785,1244,51,pay_in_4,4,225.91,225.91,0,2025-08-23,active
2786,1244,4,pay_in_4,4,612.91,612.91,0,2025-03-05,paid_off
2787,1244,30,pay_in_4,4,713.89,713.89,0,2025-11-10,paid_off
2788,1245,35,pay_in_4,4,90.73,90.73,0,2026-02-23,paid_off
2789,1245,35,pay_in_4,4,172.86,172.86,0,2026-02-24,paid_off
2790,1245,13,pay_in_3,3,484.96,484.96,0,2026-03-19,paid_off
2791,1246,5,pay_in_4,4,367.21,367.21,0,2026-02-15,paid_off
2792,1246,55,pay_monthly_6,6,94.53,106.52,2573,2026-04-19,active
2793,1246,55,pay_in_4,4,75.83,75.83,0,2026-05-10,delinquent
2794,1246,12,pay_monthly_12,12,652.76,864.06,3282,2025-10-12,active
2795,1248,35,pay_monthly_12,12,269.66,337.93,2567,2025-10-14,active
2796,1248,12,pay_in_4,4,635.64,635.64,0,2026-05-01,active
2797,1248,58,pay_monthly_12,12,39.80,50.96,2844,2026-06-18,active
2798,1248,48,pay_monthly_6,6,449.79,488.61,1750,2025-04-10,paid_off
2799,1249,39,pay_monthly_6,6,178.99,198.75,2239,2026-06-23,active
2800,1250,42,pay_in_3,3,163.87,163.87,0,2026-06-15,active
2801,1251,28,pay_monthly_6,6,470.84,516.09,1949,2025-11-07,active
2802,1251,19,pay_monthly_6,6,716.70,802.52,2428,2026-02-07,active
2803,1251,54,pay_in_4,4,683.48,683.48,0,2026-04-26,active
2804,1251,28,pay_in_3,3,285.39,285.39,0,2026-03-02,paid_off
2805,1252,44,pay_in_4,4,148.92,148.92,0,2025-08-04,active
2806,1252,17,pay_in_4,4,430.30,430.30,0,2025-09-04,active
2807,1252,9,pay_in_4,4,356.47,356.47,0,2025-10-27,active
2808,1252,14,pay_in_4,4,1159.30,1159.30,0,2026-01-27,paid_off
2809,1253,35,pay_in_3,3,116.23,116.23,0,2026-02-20,active
2810,1253,26,pay_in_4,4,453.80,453.80,0,2026-03-14,paid_off
2811,1253,33,pay_in_4,4,418.59,418.59,0,2025-02-05,paid_off
2812,1253,41,pay_in_4,4,165.21,165.21,0,2025-02-24,active
2813,1253,27,pay_in_4,4,1191.04,1191.04,0,2025-12-14,active
2814,1254,28,pay_in_3,3,413.25,413.25,0,2025-12-13,active
2815,1254,47,pay_in_4,4,394.46,394.46,0,2025-06-20,delinquent
2816,1257,61,pay_in_4,4,67.40,67.40,0,2025-12-15,paid_off
2817,1257,22,pay_in_4,4,823.26,823.26,0,2025-11-18,active
2818,1257,53,pay_monthly_12,12,328.03,431.40,3195,2025-12-20,active
2819,1257,27,pay_in_4,4,258.04,258.04,0,2025-06-26,active
2820,1257,36,pay_in_3,3,142.14,142.14,0,2026-02-24,paid_off
2821,1259,10,pay_in_3,3,715.60,715.60,0,2026-05-25,active
2822,1259,55,pay_monthly_6,6,101.68,113.44,2346,2026-05-26,active
2823,1259,51,pay_monthly_6,6,177.52,198.55,2402,2026-02-04,active
2824,1259,56,pay_monthly_12,12,71.28,94.20,3260,2026-05-01,active
2825,1261,1,pay_in_4,4,437.92,437.92,0,2026-06-24,active
2826,1262,57,pay_monthly_12,12,108.87,135.40,2471,2025-09-28,active
2827,1262,1,pay_monthly_6,6,365.14,395.66,1695,2025-12-15,delinquent
2828,1262,13,pay_monthly_6,6,385.19,423.16,1999,2026-03-08,delinquent
2829,1263,42,pay_monthly_12,12,183.69,243.40,3296,2026-05-08,active
2830,1263,20,pay_monthly_12,12,1650.00,2044.64,2425,2026-05-09,active
2831,1264,32,pay_monthly_6,6,1019.41,1146.25,2523,2026-04-24,active
2832,1264,40,pay_in_4,4,69.90,69.90,0,2026-04-02,active
2833,1265,8,pay_monthly_12,12,270.67,344.59,2769,2025-05-06,paid_off
2834,1265,28,pay_monthly_12,12,480.86,628.26,3108,2026-03-07,delinquent
2835,1265,58,pay_monthly_6,6,61.00,67.51,2165,2025-11-10,paid_off
2836,1265,56,pay_in_4,4,59.18,59.18,0,2026-02-26,active
